Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/12/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/13/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/14/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/15/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/16/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/17/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/18/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,15,63,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/19/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/20/2022,AQS,350010023,1,0.1,ppm,1,DEL NORTE HIGH SCHOOL,7,29,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/21/2022,AQS,350010023,1,0.1,ppm,1,DEL NORTE HIGH SCHOOL,3,13,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/22/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/23/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/24/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/25/2022,AQS,350010023,1,0.1,ppm,1,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/26/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/27/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/28/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/29/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/30/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/1/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/2/2022,AQS,350010023,1,0.1,ppm,1,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/3/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/4/2022,AQS,350010023,1,0.1,ppm,1,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/5/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/6/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/7/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/8/2022,AQS,350010023,1,0.1,ppm,1,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
