Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
05/19/2019,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/20/2019,AQS,202090021,1,0.2,ppm,2,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/21/2019,AQS,202090021,1,0.2,ppm,2,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/22/2019,AQS,202090021,1,0.4,ppm,5,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/23/2019,AQS,202090021,1,0.4,ppm,5,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/24/2019,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/25/2019,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/26/2019,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/27/2019,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/28/2019,AQS,202090021,1,0.2,ppm,2,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/29/2019,AQS,202090021,1,0.3,ppm,3,JFK,18,75,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/30/2019,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
05/31/2019,AQS,202090021,1,0.5,ppm,6,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-01-19,AQS,202090021,1,0.8,ppm,9,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-02-19,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-03-19,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-04-19,AQS,202090021,1,0.2,ppm,2,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-05-19,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-06-19,AQS,202090021,1,0.2,ppm,2,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-07-19,AQS,202090021,1,0.2,ppm,2,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-08-19,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-09-19,AQS,202090021,1,0.4,ppm,5,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-10-19,AQS,202090021,1,0.4,ppm,5,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-11-19,AQS,202090021,1,0.4,ppm,5,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06-12-19,AQS,202090021,1,0.2,ppm,2,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06/13/2019,AQS,202090021,1,0.2,ppm,2,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06/14/2019,AQS,202090021,1,0.2,ppm,2,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06/15/2019,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06/16/2019,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
06/17/2019,AQS,202090021,1,0.3,ppm,3,JFK,24,100,42101,Carbon monoxide,28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
