Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/13/2021,AQS,510360002,1,8.9,ppb,8,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/14/2021,AQS,510360002,1,9.6,ppb,8,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/15/2021,AQS,510360002,1,9.1,ppb,8,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/16/2021,AQS,510360002,1,9.1,ppb,8,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/17/2021,AQS,510360002,1,6,ppb,6,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/18/2021,AQS,510360002,1,3.4,ppb,3,Shirley Plantation,20,83,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/19/2021,AQS,510360002,1,9.9,ppb,8,Shirley Plantation,22,92,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/20/2021,AQS,510360002,1,8.3,ppb,8,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/21/2021,AQS,510360002,1,2.4,ppb,2,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/22/2021,AQS,510360002,1,7.7,ppb,7,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/23/2021,AQS,510360002,1,10.4,ppb,9,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/24/2021,AQS,510360002,1,7.3,ppb,7,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/25/2021,AQS,510360002,1,1.8,ppb,1,Shirley Plantation,22,92,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/26/2021,AQS,510360002,1,20,ppb,19,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/27/2021,AQS,510360002,1,4.2,ppb,4,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/28/2021,AQS,510360002,1,17.4,ppb,16,Shirley Plantation,21,88,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/29/2021,AQS,510360002,1,7.2,ppb,7,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/30/2021,AQS,510360002,1,1.3,ppb,1,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/31/2021,AQS,510360002,1,10,ppb,9,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/1/2021,AQS,510360002,1,15.4,ppb,14,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/2/2021,AQS,510360002,1,3.1,ppb,3,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/3/2021,AQS,510360002,1,15.2,ppb,14,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/4/2021,AQS,510360002,1,9.8,ppb,8,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/5/2021,AQS,510360002,1,18.5,ppb,17,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/6/2021,AQS,510360002,1,19.6,ppb,18,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/7/2021,AQS,510360002,1,19.1,ppb,18,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/8/2021,AQS,510360002,1,16.5,ppb,15,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/9/2021,AQS,510360002,1,7.8,ppb,7,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/10/2021,AQS,510360002,1,10.4,ppb,9,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/11/2021,AQS,510360002,1,5.3,ppb,5,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/12/2021,AQS,510360002,1,1.2,ppb,1,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/13/2021,AQS,510360002,1,1.5,ppb,1,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/14/2021,AQS,510360002,1,12.7,ppb,11,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/15/2021,AQS,510360002,1,8.7,ppb,8,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/16/2021,AQS,510360002,1,10.9,ppb,9,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/17/2021,AQS,510360002,1,5.4,ppb,5,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/18/2021,AQS,510360002,1,43.3,ppb,41,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/19/2021,AQS,510360002,1,25.4,ppb,24,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/20/2021,AQS,510360002,1,17.1,ppb,16,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/21/2021,AQS,510360002,1,17,ppb,16,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/22/2021,AQS,510360002,1,5.1,ppb,5,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/23/2021,AQS,510360002,1,2,ppb,2,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/24/2021,AQS,510360002,1,3,ppb,3,Shirley Plantation,22,92,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/25/2021,AQS,510360002,1,2.5,ppb,2,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/26/2021,AQS,510360002,1,9.1,ppb,8,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/27/2021,AQS,510360002,1,7.2,ppb,7,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/28/2021,AQS,510360002,1,8.4,ppb,8,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/29/2021,AQS,510360002,1,14.9,ppb,13,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
6/30/2021,AQS,510360002,1,24.9,ppb,23,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/1/2021,AQS,510360002,1,11,ppb,10,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/2/2021,AQS,510360002,1,13.5,ppb,12,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/3/2021,AQS,510360002,1,6,ppb,6,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
