Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/13/2022,AQS,40191011,1,24.3,ppb,23,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/14/2022,AQS,40191011,1,26.8,ppb,25,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/15/2022,AQS,40191011,1,30.9,ppb,28,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/16/2022,AQS,40191011,1,19.5,ppb,18,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/17/2022,AQS,40191011,1,26.9,ppb,25,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/18/2022,AQS,40191011,1,29.7,ppb,27,22ND & CRAYCROFT,21,88,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/19/2022,AQS,40191011,1,24.9,ppb,23,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/20/2022,AQS,40191011,1,12.8,ppb,11,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/21/2022,AQS,40191011,1,17.6,ppb,16,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/22/2022,AQS,40191011,1,31,ppb,29,22ND & CRAYCROFT,22,92,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/23/2022,AQS,40191011,1,25.3,ppb,24,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/24/2022,AQS,40191011,1,23.8,ppb,22,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/25/2022,AQS,40191011,1,32,ppb,30,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/26/2022,AQS,40191011,1,28.1,ppb,26,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/27/2022,AQS,40191011,1,17.3,ppb,16,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/28/2022,AQS,40191011,1,17.3,ppb,16,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/29/2022,AQS,40191011,1,10.2,ppb,9,22ND & CRAYCROFT,22,92,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/30/2022,AQS,40191011,1,24.5,ppb,23,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/31/2022,AQS,40191011,1,27.1,ppb,25,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/1/2022,AQS,40191011,1,33.5,ppb,31,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/2/2022,AQS,40191011,1,21.7,ppb,20,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/3/2022,AQS,40191011,1,20.6,ppb,19,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/4/2022,AQS,40191011,1,27.9,ppb,25,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/5/2022,AQS,40191011,1,24.6,ppb,23,22ND & CRAYCROFT,18,75,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/6/2022,AQS,40191011,1,26.1,ppb,25,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/7/2022,AQS,40191011,1,18.6,ppb,17,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/8/2022,AQS,40191011,1,16.8,ppb,15,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/9/2022,AQS,40191011,1,10.4,ppb,9,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/10/2022,AQS,40191011,1,10.9,ppb,9,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/11/2022,AQS,40191011,1,7.8,ppb,7,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/12/2022,AQS,40191011,1,6.9,ppb,6,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/13/2022,AQS,40191011,1,24.4,ppb,23,22ND & CRAYCROFT,22,92,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/14/2022,AQS,40191011,1,31.1,ppb,29,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/15/2022,AQS,40191011,1,24.9,ppb,23,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/16/2022,AQS,40191011,1,22.9,ppb,21,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/17/2022,AQS,40191011,1,13.2,ppb,12,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/18/2022,AQS,40191011,1,22.6,ppb,21,22ND & CRAYCROFT,22,92,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/19/2022,AQS,40191011,1,18.6,ppb,17,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/20/2022,AQS,40191011,1,17.9,ppb,16,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/21/2022,AQS,40191011,1,29.5,ppb,27,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/22/2022,AQS,40191011,1,15.9,ppb,14,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/23/2022,AQS,40191011,1,16.2,ppb,15,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/24/2022,AQS,40191011,1,16.7,ppb,15,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/25/2022,AQS,40191011,1,24,ppb,23,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/26/2022,AQS,40191011,1,25.3,ppb,24,22ND & CRAYCROFT,22,92,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/27/2022,AQS,40191011,1,16.9,ppb,15,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/28/2022,AQS,40191011,1,29.2,ppb,27,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/29/2022,AQS,40191011,1,28.5,ppb,26,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
4/30/2022,AQS,40191011,1,28.7,ppb,26,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
5/1/2022,AQS,40191011,1,12.5,ppb,11,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
5/2/2022,AQS,40191011,1,15.4,ppb,14,22ND & CRAYCROFT,22,92,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
5/3/2022,AQS,40191011,1,13.9,ppb,12,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
5/4/2022,AQS,40191011,1,30.1,ppb,28,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
5/5/2022,AQS,40191011,1,27,ppb,25,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
