Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
11/27/2022,AQS,490353015,1,32.5,ppb,30,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/28/2022,AQS,490353015,1,37.2,ppb,35,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/29/2022,AQS,490353015,1,37,ppb,35,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/30/2022,AQS,490353015,1,43.1,ppb,41,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/1/2022,AQS,490353015,1,10.9,ppb,9,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/2/2022,AQS,490353015,1,46,ppb,43,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/3/2022,AQS,490353015,1,44.4,ppb,42,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/4/2022,AQS,490353015,1,41.5,ppb,39,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/5/2022,AQS,490353015,1,44.1,ppb,42,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/6/2022,AQS,490353015,1,34.9,ppb,32,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/7/2022,AQS,490353015,1,26.9,ppb,25,Utah Technical Center,18,75,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/8/2022,AQS,490353015,1,41.8,ppb,39,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/9/2022,AQS,490353015,1,38.7,ppb,36,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/10/2022,AQS,490353015,1,29.2,ppb,27,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/11/2022,AQS,490353015,1,19.3,ppb,18,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/12/2022,AQS,490353015,1,37.3,ppb,35,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
